TimeStamp,VIXY_close,SPY_close,VIXY_log_ret,SPY_log_ret,VIXY_log_ret_mv,SPY_log_ret_mv,relative,relative_mv,z_score,trade,trade_signal,slope,buy_line,sell_line,VIXY_suggest_shares,SPY_suggest_shares,VIXY_shares,SPY_shares,VIXY_value,SPY_value,p_L,rolling_p_L
2017-12-29,23.15,266.859985,0.0161117786151,-0.00377764942644,-0.00896076258404,0.00149759513741,-4.26502748039,2.65287181502,-0.02618030588,1,,-0.126364707701,-2.0,2.0,18.0,5.0,2.0,6.0,410.040018,1339.349975,-4.53275310135,12.0510616828
2018-01-01,23.15,266.859985,0.0,0.0,-0.00757892810661,0.00121542757801,,,,1,,-0.121317755017,-2.0,2.0,,,2.0,6.0,416.7,1334.299925,1.54687932847,15.012791597
2018-01-02,22.33,268.769989,-0.0360637146802,0.00713183424538,-0.00824918839912,0.0015512552866,-5.05672361967,,,1,,-0.127058032836,-2.0,2.0,,,2.0,6.0,,,0.0,9.58843743994
2018-01-03,21.889999,270.470001,-0.0199012000003,0.00630523575277,-0.00784675278142,0.0017045982357,-3.15629752488,,,1,,-0.142364383055,-2.0,2.0,,,2.0,6.0,,,,
2018-01-04,21.82,271.609985,-0.00320288544689,0.00420596852857,-0.00662786233759,0.00162741612758,-0.761509608341,,,1,,-0.145947536825,-2.0,2.0,,,2.0,6.0,,,,
2018-01-05,21.83,273.420013,0.000458190156928,0.00664196341799,-0.00632333140201,0.00187831506948,0.0689841434065,,,1,,-0.145291554036,-2.0,2.0,,,2.0,6.0,,,,
2018-01-08,21.549999,273.920013,-0.0129094004158,0.00182701836274,-0.00660172778505,0.0018623134977,-7.06582959376,,,1,,-0.140137728593,-2.0,2.0,,,2.0,6.0,,,,
2018-01-09,21.77,274.540009,0.0101571051004,0.00226086219313,-0.00618693679785,0.00195431873022,4.49258036658,,,1,,-0.138317631837,-2.0,2.0,,,2.0,6.0,,,,
2018-01-10,21.559999,274.119995,-0.00969317558785,-0.00153105412819,-0.00606192374516,0.00156682721405,6.33104696262,,,1,,-0.125927132281,-2.0,2.0,,,2.0,6.0,,,,
2018-01-11,21.43,276.119995,-0.00604789017312,0.00726958724977,-0.0070154795542,0.00182944102293,-0.831944093292,,,1,,-0.130065644817,-2.0,2.0,,,2.0,6.0,,,,
2018-01-12,21.440001,277.920013,0.000466573358906,0.00649781354164,-0.00710059409995,0.00175547147961,0.0718046702811,,,1,,-0.141602581969,-2.0,2.0,,,2.0,6.0,,,,
2018-01-15,21.440001,277.920013,0.0,0.0,-0.00800540144747,0.00182472795514,,,,1,,-0.139942805637,-2.0,2.0,,,2.0,6.0,,,,
2018-01-16,22.76,276.970001,0.0597462264137,-0.00342414858532,-0.0057437559633,0.00175094231842,-17.4484911869,,,1,,-0.141001453132,-2.0,2.0,,,2.0,6.0,,,,
2018-01-17,22.23,279.609985,-0.023561881282,0.00948652076953,-0.00638089256001,0.0021872643893,-2.48372209943,,,1,,-0.113460704674,-2.0,2.0,,,2.0,6.0,,,,
2018-01-18,22.34,279.140015,0.00493606566495,-0.00168221963608,-0.00620397236993,0.00212485878932,-2.93425754823,,,1,,-0.121733867996,-2.0,2.0,,,2.0,6.0,,,,
2018-01-19,22.26,280.410004,-0.00358744779366,0.00453933031046,-0.00518965778711,0.00217123511925,-0.790303315313,,,1,,-0.131519494104,-2.0,2.0,,,2.0,6.0,,,,
2018-01-22,21.790001,282.690002,-0.0213401509983,0.00809806583423,-0.00483319784046,0.00225989421102,-2.63521579536,,,1,,-0.131854231457,-2.0,2.0,,,2.0,6.0,,,,
2018-01-23,22.139999,283.290009,0.0159346872642,0.00212024175099,-0.00313043916615,0.00223028476009,7.51550489787,,,1,,-0.151376179853,-2.0,2.0,,,2.0,6.0,,,,
2018-01-24,22.719999,283.179993,0.0258596677255,-0.000388426575087,-0.0023505844399,0.00215855897243,-66.5754337733,,,1,,-0.145380705436,-2.0,2.0,,,2.0,6.0,,,,
2018-01-25,23.1,283.299988,0.0165870676889,0.000423651340981,-0.00167440555518,0.00217642912099,39.1526382295,,,1,,-0.14100803157,-2.0,2.0,,,2.0,6.0,,,,
2018-01-26,22.93,286.579987,-0.00738652065793,0.0115113194474,-0.00176932494389,0.00269662828388,-0.641674544062,,,1,,-0.141436043079,-2.0,2.0,,,2.0,6.0,,,,
2018-01-29,24.6,284.679993,0.0703003460685,-0.00665196608385,0.00172404140567,0.00219846379886,-10.5683560593,,,1,,-0.143003048624,-2.0,2.0,,,2.0,6.0,,,,
2018-01-30,25.379999,281.76001,0.0312149799468,-0.010310037603,0.00322431812182,0.00164408882163,-3.02763007749,,,1,,-0.135694687711,-2.0,2.0,,,2.0,6.0,,,,
2018-01-31,24.799999,281.899994,-0.0231178100368,0.00049669659683,0.0023093644766,0.00178890560892,-46.5431214636,,,1,,-0.151813262283,-2.0,2.0,,,2.0,6.0,,,,
2018-02-01,24.040001,281.579987,-0.031124461584,-0.00113582396959,0.00137286930262,0.00176851816574,27.4025398453,,,1,,-0.143881416143,-2.0,2.0,,,2.0,6.0,,,,
2018-02-02,27.309999,275.450012,0.127533747605,-0.0220103853825,0.00588509361972,0.000966254300731,-5.79425327581,,,1,,-0.128490642811,-2.0,2.0,,,2.0,6.0,,,,
2018-02-05,36.66,263.929993,0.294433343543,-0.0427222775337,0.0154962828386,-0.000449103208219,-6.89179885858,,,1,,-0.158087809477,-2.0,2.0,,,2.0,6.0,,,,
2018-02-06,35.470001,269.130005,-0.0329989454332,0.0195106628676,0.0143963179908,0.000241150983997,-1.69132877018,,,1,,-0.15382743328,-2.0,2.0,,,2.0,6.0,,,,
2018-02-07,36.869999,267.670013,0.0387108881454,-0.00543962574918,0.0154990510806,4.36152746595e-05,-7.11646167039,,,1,,-0.159080492657,-2.0,2.0,,,2.0,6.0,,,,
