,index,Ticker,Price,Volume
1518,3170,CALD,35.95,607187.0
1519,3172,VC,130.08,164779.0
1520,3173,UVV,48.0,29747.0
1521,3174,UTL,44.21,31012.0
1522,3175,UNF,165.3,28414.0
1523,3176,UMPQ,21.65,578218.0
1524,3177,TPC,24.75,98150.0
1525,3178,SKT,25.18,752413.0
1526,3179,SEM,17.7,133918.0
1527,3180,RPXC,14.04,84823.0
1528,3181,PRMW,12.97,59316.0
1529,3182,PJC,92.3,48927.0
1530,3183,ORC,7.58,540884.0
1531,3184,NHTC,16.12,45424.0
1532,3185,NHC,62.37,9523.0
1533,3186,NDSN,143.72,83251.0
1534,3187,NCI,20.52,39171.0
1535,3188,MX,12.5,96055.0
1536,3193,GRA,73.82,132722.0
1537,3194,GEOS,13.76,13020.0
1538,3195,FSIC,7.6,352393.0
1539,3196,FCN,43.47,35154.0
1540,3198,ECPG,41.45,84181.0
1541,3199,DLX,74.27,160519.0
1542,3205,COT,16.66,924035.0
1543,3206,CLI,20.07,296635.0
1544,3207,CHSP,27.37,78876.0
1545,3208,CHE,260.57,36119.0
1546,3210,CEF,13.61,205244.0
1547,3211,CCU,29.37,51926.0
1548,3212,CCK,58.05,424601.0
1549,3213,CCC,21.35,359785.0
1550,3214,CBT,67.64,89139.0
1551,3217,CAFD,14.65,47458.0
1552,3218,CAC,42.46,6321.0
1553,3219,VICR,18.3,30224.0
1554,3220,UNT,24.23,78460.0
1555,3222,TEX,47.02,358313.0
1556,3224,SPNS,12.44,13508.0
1557,3225,SMG,90.27,414591.0
1558,3227,SEMG,28.65,157269.0
1559,3228,SATS,61.06,42856.0
1560,3230,RECN,16.35,38148.0
1561,3231,RCI,48.8,71178.0
1562,3232,POOL,135.24,67868.0
1563,3233,NEU,397.59,7127.0
1564,3234,MEOH,62.95,573609.0
1565,3236,LOPE,92.99,84256.0
1566,3237,LNN,89.21,20198.0
1567,3239,IBKC,84.5,131504.0
1568,3240,GPOR,10.17,5434431.0
1569,3241,FSTR,27.15,11418.0
1570,3243,DMRC,30.9,50437.0
1571,3247,CNS,40.77,110730.0
1572,3250,CLDT,22.4,80911.0
1573,3252,CIZN,21.4,1300.0
1574,3255,CDK,71.29,609749.0
1575,3258,CASH,117.0,58388.0
1576,3259,WLK,112.6,277658.0
1577,3262,VAC,152.33,54113.0
1578,3263,UGI,45.77,503002.0
1579,3265,TTC,65.65,51850.0
1580,3268,SUI,88.84,100712.0
1581,3269,SSD,58.74,118597.0
1582,3270,SPA,23.01,67151.0
1583,3272,RM,28.36,9162.0
1584,3273,REG,62.91,374077.0
1585,3275,ON,24.74,3327338.0
1586,3276,NVRO,80.26,109829.0
1587,3278,MTH,47.45,375514.0
1588,3279,MDCO,33.13,969717.0
1589,3280,MANT,52.07,44270.0
1590,3281,LPL,14.91,124332.0
1591,3282,LMNX,20.19,87618.0
1592,3286,HRZN,10.96,52594.0
1593,3287,HMSY,17.13,194241.0
1594,3289,GHM,21.4,7574.0
1595,3290,GHL,18.55,161096.0
1596,3291,GHC,594.45,1948.0
1597,3293,FNSR,17.96,1222862.0
1598,3295,DISCK,23.86,1264212.0
1599,3297,CTRN,23.51,54407.0
1600,3299,CRZO,20.11,1206761.0
1601,3300,CRTO,23.81,563097.0
1602,3302,CPG,7.89,341926.0
1603,3303,COWN,12.95,232276.0
1604,3304,CORT,23.015,1602666.0
1605,3305,COMM,38.63,1608072.0
1606,3308,CHGG,17.32,262487.0
1607,3309,CCNE,26.93,4251.0
1608,3310,CAVM,88.78,788942.0
1609,3311,CAI,28.26,81104.0
1610,3312,WINA,134.0,347.0
1611,3313,VCRA,29.3,49328.0
1612,3315,TRMK,31.79,99113.0
1613,3317,SYNL,13.6,2352.0
1614,3318,STOR,24.51,848867.0
1615,3319,SQM,56.38,550765.0
1616,3320,SMCI,22.825,262076.0
1617,3321,SLG,100.52,339026.0
1618,3323,SJR,21.83,147791.0
1619,3324,SCL,78.42,35375.0
1620,3325,RSO,9.48,96814.0
1621,3326,ROIC,18.37,561218.0
1622,3327,PTY,16.43,163809.0
1623,3328,PRIM,26.0,123773.0
1624,3329,PODD,76.53,98774.0
1625,3330,ORI,21.49,936475.0
1626,3331,NJR,38.8,152261.0
1627,3332,NATI,49.94,375649.0
1628,3333,MNI,9.15,5480.0
1629,3336,LFC,16.76,153804.0
1630,3338,KN,15.24,249140.0
1631,3339,ISCA,46.4,91052.0
1632,3340,INT,27.89,84195.0
1633,3341,INAP,16.73,51098.0
1634,3343,HMN,41.3,32362.0
1635,3344,HCAP,11.58,28210.0
1636,3345,GRC,28.27,30887.0
1637,3353,CZZ,11.46,351199.0
1638,3354,CYTK,9.2,80987.0
1639,3356,CWT,40.7,130747.0
1640,3357,CWCO,13.4,21866.0
1641,3358,CW,130.66,79915.0
1642,3360,CVGW,87.0,37765.0
1643,3361,CVA,16.35,326865.0
1644,3362,CTRE,15.89,201889.0
1645,3363,CSOD,41.13,213242.0
1646,3366,CMCO,40.95,47240.0
1647,3367,CLM,16.11,164893.0
1648,3368,CLH,55.34,138101.0
1649,3372,CEL,9.3,2479.0
1650,3373,CDNS,44.86,3410479.0
1651,3375,CBZ,16.5,46366.0
1652,3376,CAJ,40.22,117106.0
1653,3377,CAE,18.45,27003.0
1654,3380,WBS,56.62,148011.0
1655,3381,WATT,18.58,1159806.0
1656,3384,TKR,52.55,413852.0
1657,3385,TIS,15.06,21424.0
1658,3388,RLI,64.26,44883.0
1659,3389,RLGY,27.51,515119.0
1660,3390,REN,33.92,300373.0
1661,3391,PLCE,149.8,94645.0
1662,3392,PCTY,52.29,108445.0
1663,3394,PBA,34.11,60848.0
1664,3395,PAH,11.71,1284444.0
1665,3396,ONEQ,291.0,28705.0
1666,3401,LADR,14.47,641297.0
1667,3403,IPGP,251.95,140027.0
1668,3404,IEX,143.48,82671.0
1669,3405,IDT,10.87,28900.0
1670,3406,HOFT,37.15,29478.0
1671,3407,HAFC,31.5,55681.0
1672,3408,GNCMA,41.93,50714.0
1673,3409,GFF,20.05,79970.0
1674,3410,FOE,23.52,77868.0
1675,3411,FIX,42.6,20438.0
1676,3412,FICO,172.66,51685.0
1677,3413,FCCO,21.85,434.0
1678,3415,EFSC,48.65,65507.0
1679,3416,DAN,32.99,326054.0
1680,3417,CYBE,15.25,34647.0
1681,3418,CVLT,53.35,136712.0
1682,3419,CVBF,23.4,255407.0
1683,3421,CRT,15.11,5746.0
1684,3422,CRS,51.4,235046.0
1685,3423,CRL,105.44,105088.0
1686,3424,COOL,21.3,20517.0
1687,3425,CNSL,12.45,370383.0
1688,3427,CLCT,27.72,10734.0
1689,3428,CIVI,17.55,195057.0
1690,3429,CIT,50.69,379515.0
1691,3434,CECO,12.4,61988.0
1692,3435,CCRN,14.01,104916.0
1693,3436,CASS,57.95,15461.0
1694,3437,CALL,8.4,54296.0
1695,3439,WLKP,24.2,11400.0
1696,3441,VRTV,28.7,21046.0
1697,3442,UCTT,21.69,591104.0
1698,3443,TRS,26.6,36385.0
1699,3444,TMP,82.37,41244.0
1700,3446,THFF,46.3,3837.0
1701,3447,TFSL,14.62,185938.0
1702,3448,STRL,13.95,199764.0
1703,3449,STAA,15.7,60280.0
1704,3450,SNHY,62.08,195240.0
1705,3451,SKY,22.09,29875.0
1706,3453,RLH,10.45,47803.0
1707,3455,PKE,18.3,44671.0
1708,3459,OMER,16.19,223658.0
1709,3460,NWPX,19.0,20531.0
1710,3462,MVC,10.5,10132.0
1711,3463,MTDR,32.41,189676.0
1712,3464,MATW,56.0,63479.0
1713,3468,KAMN,62.7,19489.0
1714,3470,IX,94.29,13831.0
1715,3471,IRDM,12.7,100351.0
1716,3473,IMMR,10.38,744647.0
1717,3474,IHC,29.3,14683.0
1718,3476,GLRE,20.25,85832.0
1719,3477,GDOT,61.26,54722.0
1720,3478,FSS,20.34,57962.0
1721,3479,FNB,14.35,517826.0
1722,3480,FELE,45.3,22951.0
1723,3481,FDUS,14.7,46477.0
1724,3483,ECOM,9.1,22651.0
1725,3486,CVE,9.55,1092800.0
1726,3488,CPT,86.56,293248.0
1727,3489,CPRT,44.07,356576.0
1728,3490,CPF,29.57,68854.0
1729,3491,CORI,12.75,57579.0
1730,3492,CMTL,21.63,49716.0
1731,3496,CFG,45.9,3109626.0
1732,3497,CDTX,7.15,17325.0
1733,3500,CCXI,9.35,95775.0
1734,3501,CCOI,45.1,105477.0
1735,3502,WNC,25.83,469357.0
1736,3504,WDFC,123.75,50018.0
1737,3505,VNCE,7.32,14390.0
1738,3506,VCEL,7.7,745193.0
1739,3507,USCR,77.85,238574.0
1740,3508,UIHC,19.32,18637.0
1741,3509,TY,27.7,18225.0
1742,3513,STRT,38.55,5265.0
1743,3514,STC,44.51,43254.0
1744,3515,SP,38.55,49312.0
1745,3518,SHEN,34.0,37679.0
1746,3519,SGMS,46.65,492296.0
1747,3520,RNST,43.07,35644.0
1748,3521,RNP,19.35,127760.0
1749,3522,RMCF,12.39,12392.0
1750,3524,PRA,54.7,28473.0
1751,3526,PHH,8.97,73302.0
1752,3527,PFGC,34.35,318571.0
1753,3528,OTTR,42.6,48341.0
1754,3531,MTRX,17.9,41483.0
1755,3533,MLP,13.75,7227.0
1756,3534,MCS,26.0,20531.0
1757,3535,LPX,29.61,892550.0
1758,3537,LCNB,19.5,1852.0
1759,3538,LAND,12.73,26014.0
1760,3539,IVC,18.4,89602.0
1761,3540,IMOS,18.14,7134.0
1762,3541,ICLR,109.52,137694.0
1763,3542,HXL,68.35,130964.0
1764,3544,HMHC,8.4,1776579.0
1765,3545,HHC,125.96,68964.0
1766,3546,HEI,80.32,38223.0
1767,3547,GOOD,19.0,81509.0
1768,3548,FULT,18.2,310953.0
1769,3549,FRME,43.16,75070.0
1770,3550,FNV,76.39,80713.0
1771,3553,FCF,14.39,125404.0
1772,3555,EQC,29.91,213877.0
1773,3557,EHIC,11.79,13619.0
1774,3558,DRH,11.76,389762.0
1775,3559,CVGI,12.37,177660.0
1776,3561,CSTE,21.2,143332.0
1777,3563,CPN,15.09,1700156.0
1778,3564,CNMD,57.78,500213.0
1779,3565,CLRO,7.9,5500.0
1780,3567,CHMI,16.96,52049.0
1781,3568,CHEF,20.35,58328.0
1782,3569,CHDN,259.0,32175.0
1783,3570,CHCO,68.8,16797.0
1784,3571,CGNX,62.37,783524.0
1785,3573,CBAY,11.92,492046.0
1786,3574,CATO,11.88,73039.0
1787,3575,WRK,66.63,645396.0
1788,3576,WCN,71.82,130825.0
1789,3577,VSEC,49.55,9046.0
1790,3579,UMBF,76.18,77325.0
1791,3581,TCO,61.65,228787.0
1792,3582,TCCO,9.6,21457.0
1793,3584,SXI,104.95,13984.0
1794,3585,STRP,182.5,13689.0
1795,3586,SRC,8.17,2391451.0
1796,3588,SPIL,8.53,20443.0
1797,3589,SEB,4336.0,38.0
1798,3593,QDEL,45.78,325631.0
1799,3595,POL,43.46,124770.0
1800,3601,MC,51.7,53722.0
1801,3604,KTCC,7.17,2549.0
1802,3605,KT,14.95,463035.0
1803,3606,KINS,20.95,8783.0
1804,3607,KEX,74.9,223555.0
1805,3610,HTHT,149.49,330563.0
1806,3611,GLT,23.36,28424.0
1807,3612,GCAP,7.3,241897.0
1808,3615,FF,13.4,44224.0
1809,3616,FCFS,73.1,245861.0
1810,3617,FBR,17.2,290647.0
1811,3618,EPC,56.46,463526.0
1812,3619,EDN,61.05,36260.0
1813,3622,DQ,54.44,144673.0
1814,3624,CWST,25.58,81963.0
1815,3625,CVTI,29.33,90520.0
1816,3626,CTWS,53.05,27117.0
1817,3629,CSU,11.28,90905.0
1818,3631,CRAI,46.43,6686.0
1819,3635,CNCE,20.08,140382.0
1820,3636,CLS,10.1,383179.0
1821,3638,CIO,11.68,124086.0
1822,3639,CIA,7.93,13006.0
1823,3641,CGO,15.21,14296.0
1824,3648,USAC,17.895,172520.0
1825,3650,TREX,111.59,75072.0
1826,3651,TRC,21.81,71417.0
1827,3655,TCRD,8.64,43134.0
1828,3656,TCPC,15.09,83307.0
1829,3658,SWX,73.58,88675.0
1830,3660,SRCE,52.29,16023.0
1831,3661,SHI,61.78,17131.0
1832,3662,SABR,20.77,2715883.0
1833,3666,PMD,20.01,6023.0
1834,3667,PLXS,59.75,47528.0
1835,3668,PLPC,73.86,8077.0
1836,3669,PGC,35.52,44701.0
1837,3671,OCFC,26.45,116557.0
1838,3676,MBTF,11.25,28234.0
1839,3679,LNDC,13.15,9750.0
1840,3680,LKFN,48.07,36344.0
1841,3681,LJPC,34.26,370175.0
1842,3682,KYO,67.18,8952.0
1843,3684,KEM,20.36,2586710.0
1844,3685,JCTCF,14.45,100.0
1845,3687,IART,52.66,182757.0
1846,3688,GPX,24.95,18537.0
1847,3690,FNHC,14.83,21427.0
1848,3692,FC,28.8,49655.0
1849,3694,EML,26.75,1800.0
1850,3698,CUZ,9.0,871588.0
1851,3700,CRY,18.85,16505.0
1852,3703,COHR,259.52,272730.0
1853,3708,CIX,13.75,290.0
1854,3709,CHA,49.64,5545.0
1855,3710,CFFN,12.995,276684.0
1856,3711,CDZI,14.55,11948.0
1857,3714,CARO,41.24,41168.0
1858,3716,YORW,31.65,11715.0
1859,3718,VRTU,44.62,97392.0
1860,3721,TOUR,8.13,55616.0
1861,3723,SPXC,31.25,40187.0
1862,3724,SOR,42.01,11081.0
1863,3725,SMTC,35.8,138551.0
1864,3726,SLRC,21.0,39937.0
1865,3727,SAR,20.7,2489.0
1866,3729,RGEN,35.37,108090.0
1867,3731,PCYO,8.65,3246.0
1868,3732,NVEC,83.82,1131.0
1869,3733,NMFC,13.3,92650.0
1870,3736,MIDD,136.26,122809.0
1871,3737,MFNC,16.1,309.0
1872,3740,KMPR,64.85,71386.0
1873,3741,IRMD,14.8,3734.0
1874,3743,IGR,7.81,249640.0
1875,3745,HYGS,8.9,9119.0
1876,3746,HURC,45.15,15704.0
1877,3748,GVA,66.69,62172.0
1878,3749,GTS,22.98,35492.0
1879,3751,GAIN,9.87,331540.0
1880,3753,FDC,17.7,2888225.0
1881,3754,FCPT,23.6,189139.0
1882,3763,CUBE,27.53,1469328.0
1883,3764,CTRL,27.11,349708.0
1884,3765,CSS,26.16,5062.0
1885,3768,CPSI,29.95,37656.0
1886,3770,CPS,124.59,16022.0
1887,3771,CORR,38.33,16711.0
1888,3772,CNHI,14.7,1621379.0
1889,3773,CNA,54.16,58166.0
1890,3775,CLLS,31.46,101931.0
1891,3777,CIR,53.02,48862.0
1892,3778,CHT,37.05,24410.0
1893,3779,CHMG,44.67,954.0
1894,3780,CHFC,58.41,118603.0
1895,3785,CELP,7.36,13544.0
1896,3790,CAL,29.64,87063.0
1897,3795,WSFS,51.1,40359.0
1898,3797,WIRE,50.6,27973.0
1899,3799,VVI,56.8,25551.0
1900,3801,UCFC,9.69,26555.0
1901,3803,TRCO,42.59,431985.0
1902,3804,SSFN,11.15,11931.0
1903,3805,SPSC,52.6,70654.0
1904,3807,SMI,7.25,101452.0
1905,3808,SGB,21.6501,400.0
1906,3809,SGA,39.6,200.0
1907,3812,POR,42.35,164338.0
1908,3813,PFD,13.435,55968.0
1909,3815,PBPB,12.1,78597.0
1910,3817,NRCIB,56.02,0.0
1911,3818,NHF,24.13,33822.0
1912,3819,NGHC,20.02,62722.0
1913,3823,MSEX,37.66,12925.0
1914,3824,MPX,14.6,13768.0
1915,3826,MCRI,45.56,15372.0
1916,3827,LORL,46.65,14916.0
1917,3828,LION,23.84,47352.0
1918,3830,LAYN,13.49,67284.0
1919,3832,KEQU,29.0,102.0
1920,3834,HQCL,7.21,2940.0
1921,3836,GLAD,9.12,85316.0
1922,3837,GKOS,30.01,80016.0
1923,3842,FONR,24.55,7422.0
1924,3844,ETM,11.05,1924585.0
1925,3849,DNBF,34.05,7932.0
1926,3850,DJCO,228.7,100.0
1927,3851,DBL,21.34,47921.0
1928,3853,CVV,10.12,3040.0
1929,3854,CVR,31.99,924.0
1930,3855,CUTR,49.6,65299.0
1931,3856,CUO,19.35,397.0
1932,3858,CSRA,33.28,354501.0
1933,3859,CRCM,18.34,37258.0
1934,3860,CPHC,15.0,838.0
1935,3862,CONE,57.69,360814.0
1936,3863,COBZ,20.06,96317.0
1937,3864,CNTY,9.15,14052.0
1938,3866,CLW,47.05,6645.0
1939,3867,CKH,46.58,13048.0
1940,3868,CHUY,26.5,38035.0
1941,3869,CHN,24.0,3940.0
1942,3871,CEMI,8.3,3827.0
1943,3873,CDXS,8.6,82494.0
1944,3876,UTF,22.99,179563.0
1945,3883,SIM,10.25,100.0
1946,3884,SFNC,58.85,89792.0
1947,3885,SEIC,75.15,703351.0
1948,3890,PRK,105.02,9347.0
1949,3904,HVT,22.3,32925.0
1950,3906,HTBK,16.01,76844.0
1951,3909,GPK,16.15,480840.0
1952,3910,GPIC,9.79,0.0
1953,3911,FSP,10.14,74465.0
1954,3913,FOGO,13.0,68664.0
1955,3914,FDEF,55.56,17500.0
1956,3916,ESP,24.6,400.0
1957,3917,EPM,7.65,31276.0
1958,3918,ELP,7.75,86002.0
1959,3921,CZNC,23.8,7131.0
1960,3924,CTT,13.17,66551.0
1961,3925,CTS,27.5,118062.0
1962,3929,CSPI,17.5,7096.0
1963,3930,CRWS,7.1,3471.0
1964,3931,CRVL,51.65,11974.0
1965,3932,CPTA,7.74,32864.0
1966,3933,COLL,23.84,232007.0
1967,3935,CMCM,16.57,617710.0
1968,3938,CHFN,19.23,8507.0
1969,3939,CEVA,44.0,118617.0
1970,3940,CENT,39.19,35698.0
1971,3942,CCS,31.6,71592.0
1972,3943,CCMP,101.89,86115.0
1973,3948,VUZI,9.1,488463.0
1974,3949,UVSP,28.0,63476.0
1975,3952,TAST,12.45,153116.0
1976,3953,SUNS,17.32,32196.0
1977,3954,SSB,88.6,38393.0
1978,3956,RYI,10.0,38646.0
1979,3961,QBAK,9.51,29241.0
1980,3966,PKOH,41.65,12595.0
1981,3967,PFIS,45.43,5867.0
1982,3968,PCYG,8.65,69398.0
1983,3972,NRE,11.93,96502.0
1984,3975,MCN,7.74,40621.0
1985,3979,KRNY,13.8,195983.0
1986,3981,ITRN,34.9,9560.0
1987,3991,GARS,8.09,17383.0
1988,3992,FFIC,28.16,48522.0
1989,3993,EDUC,21.6,14840.0
1990,3998,CZFC,24.54,0.0
1991,3999,CVCO,153.15,11150.0
1992,4001,CTX,21.74,37871.0
1993,4003,CSWC,16.2,4270.0
1994,4004,CRVS,8.42,92228.0
1995,4007,COTY,19.61,2610640.0
1996,4013,CLFD,12.95,24558.0
1997,4016,CFFI,54.75,1800.0
1998,4024,SIEB,9.17,26736.0
1999,4025,SCX,8.35,10807.0
2000,4029,PRTY,14.5,329534.0
2001,4030,PHI,30.55,39714.0
2002,4031,PFLT,13.71,191838.0
2003,4033,OXLC,10.17,77825.0
2004,4034,OFS,11.84,30556.0
2005,4035,NWFL,31.41,1543.0
2006,4036,NVTR,8.12,468176.0
2007,4037,NRCIA,37.65,7566.0
2008,4039,NCB,15.95,4000.0
2009,4041,MCRN,18.97,107918.0
2010,4044,KMG,60.75,38076.0
2011,4046,JSD,16.6,15473.0
2012,4048,JOF,12.37,31258.0
2013,4049,JJSF,138.44,53080.0
2014,4050,INTT,8.85,16491.0
2015,4051,IIN,18.85,59160.0
2016,4053,HZN,8.45,368387.0
2017,4054,HCCI,21.75,18683.0
2018,4055,HAE,64.65,62846.0
2019,4059,FUNC,17.35,900.0
2020,4060,FSV,66.51,12236.0
2021,4061,FOXF,38.35,67920.0
2022,4062,FLIC,28.1,35737.0
2023,4064,EXTN,28.88,25794.0
2024,4068,DWCH,11.45,21031.0
2025,4070,DOOR,69.75,49324.0
2026,4071,DL,9.66,10957.0
2027,4074,CTO,66.17,6649.0
2028,4077,CSQ,12.6,171133.0
2029,4079,CRF,16.06,86524.0
2030,4083,CODI,16.9,40369.0
2031,4084,CMFN,8.2,23932.0
2032,4087,CET,27.85,31256.0
2033,4088,CENTA,37.72,49873.0
2034,4089,CEM,16.87,84265.0
2035,4092,CAA,56.13,404249.0
2036,4093,WTFC,85.9,129919.0
2037,4095,WLTW,160.47,224036.0
2038,4096,VTA,11.67,111166.0
2039,4098,TMHC,25.43,380755.0
2040,4103,SENEA,31.55,11120.0
2041,4104,ROG,164.78,67954.0
2042,4105,RFI,12.3326,30056.0
2043,4110,PFO,10.98,38087.0
2044,4112,NTIC,23.4,0.0
2045,4113,NNC,12.58,16143.0
2046,4115,NCOM,45.35,15960.0
2047,4117,MRCC,13.85,89634.0
2048,4121,LMNR,21.55,9508.0
2049,4122,LABL,77.5,19309.0
2050,4125,JQC,8.1,180183.0
2051,4127,ITIC,194.5,1310.0
2052,4128,IRIX,7.36,6200.0
2053,4138,GTLS,49.57,67231.0
2054,4139,GLQ,14.18,20118.0
2055,4143,HD,200.9,999293.0
2056,4145,DLTR,115.0,667889.0
2057,4146,D,76.44,1071939.0
2058,4147,DPS,119.35,2420095.0
2059,4148,DRI,95.85,721171.0
2060,4149,XRAY,60.81,554602.0
2061,4152,DHI,49.05,2270076.0
2062,4153,DGX,105.82,731750.0
2063,4154,DFS,79.8,742720.0
2064,4156,DLR,111.95,694102.0
2065,4158,DPZ,216.85,206901.0
2066,4161,DDS,67.56,144717.0
2067,4162,DHG,15.0554,13863.0
2068,4163,DEO,143.96,167669.0
2069,4164,DSW,20.03,796905.0
2070,4165,DO,17.68,560415.0
2071,4166,DBD,18.45,422391.0
2072,4168,DY,116.71,188514.0
2073,4171,DKS,31.46,508883.0
2074,4172,DXCM,58.2,234730.0
2075,4174,DATA,76.81,444380.0
2076,4175,FTF,11.69,41361.0
2077,4176,DVA,78.04,674826.0
2078,4180,DRQ,51.65,58630.0
2079,4181,DNP,10.47,326472.0
2080,4185,DST,83.37,438654.0
2081,4187,DLB,64.34,103907.0
2082,4188,ODFL,146.45,230116.0
2083,4189,IDTI,29.9,790752.0
2084,4191,DK,34.89,247575.0
2085,4193,VDSI,14.4,58338.0
2086,4194,DAKT,9.26,66961.0
2087,4195,KTOS,11.41,774273.0
2088,4197,FANG,125.5,483957.0
2089,4198,DYN,12.52,591204.0
2090,4199,DMLP,15.9,19376.0
2091,4200,DCO,29.18,17376.0
2092,4202,DOC,16.3,860267.0
2093,4203,DEPO,7.35,376109.0
2094,4206,WD,46.45,33666.0
2095,4207,STLD,45.4,1023042.0
2096,4209,DGII,10.35,29387.0
2097,4210,DGICA,17.55,4364.0
2098,4211,DAR,18.54,990328.0
2099,4214,KST,12.38,0.0
2100,4215,FPF,23.5675,128486.0
2101,4216,DORM,75.44,85476.0
2102,4217,DLNG,11.61,73975.0
2103,4218,DIN,55.38,39224.0
2104,4219,TGS,22.9,333223.0
2105,4220,RDY,34.46,154949.0
2106,4221,LPG,7.64,412505.0
2107,4223,DM,29.75,38277.0
2108,4224,DCT,59.19,319494.0
2109,4225,DCM,24.95,49852.0
2110,4227,DXPE,34.21,41531.0
2111,4228,TACO,12.67,74380.0
2112,4230,PLOW,41.2,22231.0
2113,4231,PDI,30.2,153207.0
2114,4232,KRNT,14.95,103179.0
2115,4233,FDP,47.31,32934.0
2116,4234,DTF,13.54,14960.0
2117,4237,DIOD,28.19,97323.0
2118,4238,DFRG,17.5,91858.0
2119,4243,DRNA,9.59,143641.0
2120,4244,DERM,28.52,252961.0
2121,4245,TWIN,29.48,20939.0
2122,4247,TDS,27.43,125274.0
2123,4250,LEO,8.04,65274.0
2124,4251,GDV,24.39,68454.0
2125,4252,ETG,18.0,129466.0
2126,4254,DSPG,13.1,17639.0
2127,4255,DSGX,28.35,25880.0
2128,4257,HTD,22.73,76285.0
2129,4260,DLTH,17.61,143207.0
2130,4261,QQQX,25.26,67887.0
2131,4265,DKL,31.775,11253.0
2132,4266,EXG,9.66,526868.0
2133,4268,DSL,20.34,224313.0
2134,4269,DNOW,11.79,428245.0
2135,4270,DEA,20.83,90601.0
2136,4272,EVV,13.35,267213.0
2137,4274,DPLO,26.99,442342.0
2138,4277,DHIL,210.36,1520.0
2139,4280,TAYD,11.35,4300.0
2140,4282,MFD,13.02,13493.0
2141,4283,KTF,11.39,37496.0
2142,4284,KMM,8.88,25371.0
2143,4285,IHD,9.49,36978.0
2144,4286,EDD,8.09,87184.0
2145,4287,DVCR,8.5,800.0
2146,4289,DEI,38.67,238154.0
2147,4292,VMM,12.95,10318.0
2148,4293,VCF,14.5616,5985.0
2149,4296,PDT,15.74,80122.0
2150,4297,MZF,13.3,6002.0
2151,4300,DPG,15.87,75499.0
2152,4301,DMF,8.33,41461.0
2153,4302,DISCB,31.4,100.0
2154,4306,DBVT,23.16,235312.0
2155,4307,DAIO,11.38,65206.0
2156,4310,VFL,12.855,8886.0
2157,4313,JTD,18.1463,16665.0
2158,4316,GHY,14.26,72366.0
2159,4318,EVT,23.61,72577.0
2160,4323,NIQ,12.75,11452.0
2161,4324,MMD,19.14,38602.0
2162,4325,LOR,12.3268,10971.0
2163,4326,HNW,15.43,9924.0
2164,4327,ETY,12.28,172280.0
2165,4328,ETO,25.94,27087.0
2166,4336,CHW,9.63,133324.0
2167,4339,TDI,23.66,9596.0
2168,4340,TDF,23.86,14878.0
2169,4342,NID,12.51,62287.0
2170,4343,IID,7.5168,5429.0
2171,4345,EVG,13.78,50260.0
2172,4355,ISDR,17.75,1219.0
2173,4357,FDEU,19.679,22553.0
2174,4364,DIAX,19.09,52272.0
2175,4373,MSD,9.855,15776.0
2176,4395,SPXX,18.23,19774.0
2177,4402,ISD,14.65,222852.0
2178,4434,KSM,11.16,8285.0
2179,4822,EBAY,40.58,18865316.0
2180,4823,EVA,28.65,5068.0
2181,4825,ELLI,93.5,76635.0
2182,4826,EPD,27.62,2549194.0
2183,4827,ETP,20.04,2464392.0
2184,4829,EXPE,128.01,1150329.0
2185,4830,NEE,158.42,481473.0
2186,4832,EOG,115.0,635808.0
2187,4833,EXPD,64.95,446291.0
2188,4835,SU,36.25,869946.0
2189,4836,ETE,18.3,1845579.0
2190,4837,NRG,26.01,1985362.0
2191,4838,ICE,73.84,843053.0
2192,4839,WEC,64.3,1586737.0
2193,4840,EXEL,30.31,945323.0
2194,4842,PEG,51.87,1265718.0
2195,4843,EQR,61.61,840012.0
2196,4844,XEL,45.64,1676269.0
2197,4845,EIX,62.53,3533717.0
2198,4847,SRE,107.02,996481.0
2199,4848,NBL,30.52,1353857.0
2200,4849,EQIX,455.19,263029.0
2201,4850,EGHT,17.7,178750.0
2202,4851,ESPR,72.51,309885.0
2203,4853,NETE,7.32,119201.0
2204,4855,NUS,71.84,107427.0
2205,4856,PBF,32.33,1061783.0
2206,4857,EDU,92.09,543559.0
2207,4858,SEP,42.74,156540.0
2208,4859,GXP,31.12,1039877.0
2209,4863,WR,51.66,424318.0
2210,4864,NS,33.32,111928.0
2211,4865,HLX,7.53,1703239.0
2212,4866,EFX,124.93,218610.0
2213,4867,ECL,137.68,322329.0
2214,4868,UEIC,46.1,49637.0
2215,4869,MGEE,59.8,37122.0
2216,4870,IEP,58.65,38580.0
2217,4872,ES,63.09,2122901.0
2218,4874,ENB,36.63,1171038.0
2219,4876,ECHO,29.2,144356.0
2220,4877,WWE,35.35,338317.0
2221,4878,WPX,14.73,3083594.0
2222,4879,RE,229.8,89682.0
2223,4881,EXR,83.48,498361.0
2224,4884,PNK,32.29,982728.0
2225,4885,KEG,14.81,37272.0
2226,4887,ENR,58.22,530344.0
2227,4888,EC,18.87,665276.0
2228,4890,EPAM,117.48,64576.0
2229,4892,PE,23.6,6414392.0
2230,4893,ENV,53.75,31625.0
2231,4894,ENLK,17.48,290720.0
2232,4895,EGRX,59.77,105717.0
2233,4896,EFC,14.59,71155.0
2234,4898,STRA,92.48,52473.0
2235,4899,JEC,69.46,297512.0
2236,4901,ERII,7.73,333166.0
2237,4903,E,36.22,135620.0
